0.000000 0.100000 0.050000 0.000000 2.000000 0.039933 -0.398002 0.074919 -1.097127 3.420028
0.000732 0.086994 0.060745 0.001484 1.997917 0.034754 -0.398487 0.077249 -1.097196 3.420028
0.001459 0.074055 0.071432 0.001878 1.996929 0.029595 -0.398904 0.079555 -1.097119 3.420028
0.002179 0.061245 0.082011 0.001200 1.997019 0.024483 -0.399250 0.081826 -1.096897 3.420028
0.002890 0.048610 0.092447 -0.000509 1.998146 0.019436 -0.399528 0.084057 -1.096538 3.420028
0.003591 0.036182 0.102715 -0.003190 2.000254 0.014470 -0.399738 0.086244 -1.096049 3.420028
0.004282 0.023983 0.112801 -0.006777 2.003276 0.009592 -0.399885 0.088386 -1.095436 3.420028
0.004963 0.012021 0.122700 -0.011201 2.007144 0.004808 -0.399971 0.090483 -1.094708 3.420028
0.005636 0.000293 0.132415 -0.016394 2.011788 0.000117 -0.400000 0.092537 -1.093872 3.420028
0.006300 6.271975 0.141957 -0.022294 2.017145 -0.004484 -0.399975 0.094552 -1.092934 3.420028
0.006958 6.260678 0.151339 -0.028845 2.023159 -0.009002 -0.399899 0.096532 -1.091898 3.420028
0.007611 6.249569 0.160582 -0.036000 2.029781 -0.013444 -0.399774 0.098481 -1.090768 3.420028
0.008261 6.238624 0.169702 -0.043720 2.036971 -0.017819 -0.399603 0.100404 -1.089547 3.420028
0.008909 6.227822 0.178721 -0.051970 2.044692 -0.022134 -0.399387 0.102306 -1.088237 3.420028
0.009558 6.217141 0.187657 -0.060724 2.052917 -0.026398 -0.399128 0.104192 -1.086839 3.420028
0.010208 6.206561 0.196527 -0.069958 2.061621 -0.030620 -0.398826 0.106065 -1.085352 3.420028
0.010862 6.196063 0.205349 -0.079652 2.070782 -0.034805 -0.398483 0.107931 -1.083776 3.420028
0.011520 6.185629 0.214138 -0.089792 2.080385 -0.038961 -0.398098 0.109793 -1.082110 3.420028
0.012184 6.175241 0.222911 -0.100363 2.090414 -0.043094 -0.397672 0.111655 -1.080353 3.420028
0.012855 6.164885 0.231680 -0.111354 2.100858 -0.047210 -0.397204 0.113519 -1.078502 3.420028
0.013536 6.154546 0.240459 -0.122757 2.111705 -0.051314 -0.396695 0.115390 -1.076555 3.420028
0.014226 6.144211 0.249261 -0.134562 2.122946 -0.055411 -0.396143 0.117271 -1.074510 3.420028
0.014928 6.133867 0.258098 -0.146764 2.134575 -0.059506 -0.395549 0.119163 -1.072363 3.420028
0.015642 6.123503 0.266980 -0.159357 2.146583 -0.063602 -0.394911 0.121072 -1.070112 3.420028
0.016370 6.113107 0.275919 -0.172336 2.158966 -0.067704 -0.394229 0.122998 -1.067751 3.420028
0.017114 6.102669 0.284925 -0.185697 2.171717 -0.071815 -0.393500 0.124945 -1.065278 3.420028
0.017874 6.092179 0.294009 -0.199436 2.184832 -0.075939 -0.392726 0.126916 -1.062688 3.420028
0.018652 6.081628 0.303181 -0.213550 2.198306 -0.080078 -0.391902 0.128912 -1.059976 3.420028
0.019449 6.071006 0.312451 -0.228036 2.212135 -0.084236 -0.391030 0.130938 -1.057138 3.420028
