33.333333 1.881068 -0.274628
33.666667 1.835297 -0.337330
34.000000 1.779075 -0.398507
34.333333 1.712657 -0.457810
34.666667 1.636356 -0.514898
35.000000 1.550539 -0.569443
35.333333 1.455632 -0.621128
35.666667 1.352111 -0.669649
36.000000 1.240503 -0.714719
36.333333 1.121383 -0.756069
36.666667 0.995371 -0.793449
37.000000 0.863130 -0.826628
37.333333 0.725358 -0.855399
37.666667 0.582792 -0.879577
38.000000 0.436196 -0.899004
38.333333 0.286362 -0.913544
38.666667 0.134104 -0.923089
39.000000 -0.019744 -0.927559
39.333333 -0.174337 -0.926901
39.666667 -0.328821 -0.921090
40.000000 -0.482336 -0.910129
40.333333 -0.634024 -0.894051
40.666667 -0.783032 -0.872917
41.000000 -0.928519 -0.846816
41.333333 -1.069655 -0.815866
41.666667 -1.205632 -0.780210
42.000000 -1.335667 -0.740023
42.333333 -1.459004 -0.695500
42.666667 -1.574921 -0.646867
43.000000 -1.682732 -0.594370
43.333333 -1.781794 -0.538278
43.666667 -1.871507 -0.478885
44.000000 -1.951321 -0.416502
44.333333 -2.020738 -0.351458
44.666667 -2.079314 -0.284100
45.000000 -2.126664 -0.214789
45.333333 -2.162463 -0.143901
45.666667 -2.186446 -0.071818
46.000000 -2.198416 0.001063
46.333333 -2.198239 0.074344
46.666667 -2.185848 0.147618
47.000000 -2.161245 0.220480
47.333333 -2.124498 0.292521
47.666667 -2.075745 0.363338
48.000000 -2.015188 0.432529
48.333333 -1.943100 0.499702
48.666667 -1.859816 0.564472
49.000000 -1.765738 0.626466
49.333333 -1.661327 0.685324
49.666667 -1.547106 0.740702
50.000000 -1.423656 0.792272
50.333333 -1.291610 0.839727
50.666667 -1.151656 0.882781
51.000000 -1.004526 0.921169
51.333333 -0.850997 0.954654
51.666667 -0.691888 0.983020
52.000000 -0.528052 1.006083
52.333333 -0.360371 1.023685
52.666667 -0.189757 1.035697
53.000000 -0.017141 1.042022
53.333333 0.156529 1.042594
53.666667 0.330295 1.037376
54.000000 0.503191 1.026366
54.333333 0.674252 1.009593
54.666667 0.842518 0.987118
55.000000 1.007037 0.959034
55.333333 1.166876 0.925466
55.666667 1.321121 0.886570
56.000000 1.468883 0.842533
56.333333 1.609305 0.793570
56.666667 1.741566 0.739927
57.000000 1.864888 0.681875
57.333333 1.978533 0.619712
57.666667 2.081819 0.553761
58.000000 2.174112 0.484367
58.333333 2.254840 0.411896
58.666667 2.323489 0.336735
59.000000 2.379612 0.259285
59.333333 2.422826 0.179965
59.666667 2.452820 0.099204
60.000000 2.469354 0.017443
60.333333 2.472261 -0.064868
60.666667 2.461450 -0.147277
61.000000 2.436904 -0.229325
61.333333 2.398683 -0.310556
61.666667 2.346924 -0.390512
62.000000 2.281838 -0.468742
62.333333 2.203714 -0.544804
62.666667 2.112914 -0.618261
63.000000 2.009870 -0.688691
63.333333 1.895088 -0.755687
63.666667 1.769141 -0.818857
64.000000 1.632665 -0.877828
64.333333 1.486360 -0.932250
64.666667 1.330985 -0.981795
65.000000 1.167352 -1.026162
65.333333 0.996325 -1.065073
65.666667 0.818813 -1.098284
66.000000 0.635766 -1.125578
66.333333 0.448169 -1.146770
66.666667 0.257041 -1.161709
67.000000 0.063423 -1.170277
67.333333 -0.131623 -1.172391
67.666667 -0.327022 -1.168004
68.000000 -0.521689 -1.157103
68.333333 -0.714540 -1.139713
68.666667 -0.904492 -1.115895
69.000000 -1.090475 -1.085746
69.333333 -1.271432 -1.049397
69.666667 -1.446332 -1.007016
70.000000 -1.614168 -0.958804
70.333333 -1.773968 -0.904999
70.666667 -1.924801 -0.845867
71.000000 -2.065779 -0.781707
71.333333 -2.196064 -0.712847
71.666667 -2.314872 -0.639645
72.000000 -2.421479 -0.562483
72.333333 -2.515226 -0.481767
72.666667 -2.595521 -0.397926
73.000000 -2.661842 -0.311409
73.333333 -2.713743 -0.222680
73.666667 -2.750857 -0.132222
74.000000 -2.772894 -0.040527
74.333333 -2.779648 0.051903
74.666667 -2.770998 0.144558
75.000000 -2.746905 0.236924
75.333333 -2.707417 0.328488
75.666667 -2.652669 0.418735
76.000000 -2.582880 0.507157
76.333333 -2.498354 0.593253
76.666667 -2.399479 0.676532
77.000000 -2.286723 0.756514
77.333333 -2.160638 0.832738
77.666667 -2.021848 0.904760
78.000000 -1.871055 0.972155
78.333333 -1.709029 1.034523
78.666667 -1.536608 1.091491
79.000000 -1.354693 1.142711
79.333333 -1.164241 1.187867
79.666667 -0.966263 1.226675
80.000000 -0.761818 1.258884
80.333333 -0.552003 1.284278
80.666667 -0.337957 1.302678
81.000000 -0.120844 1.313944
81.333333 0.098146 1.317972
81.666667 0.317808 1.314700
82.000000 0.536925 1.304106
82.333333 0.754276 1.286209
82.666667 0.968644 1.261066
83.000000 1.178822 1.228778
83.333333 1.383618 1.189484
83.666667 1.581866 1.143364
84.000000 1.772426 1.090635
84.333333 1.954199 1.031554
84.666667 2.126125 0.966414
85.000000 2.287194 0.895543
85.333333 2.436451 0.819303
85.666667 2.573001 0.738088
86.000000 2.696016 0.652322
86.333333 2.804736 0.562454
86.666667 2.898479 0.468963
87.000000 2.976639 0.372347
87.333333 3.038697 0.273126
87.666667 3.084218 0.171836
88.000000 3.112857 0.069029
88.333333 3.124362 -0.034733
88.666667 3.118573 -0.138879
89.000000 3.095427 -0.242831
89.333333 3.054955 -0.346012
89.666667 2.997286 -0.447844
90.000000 2.922646 -0.547753
90.333333 2.831353 -0.645175
90.666667 2.723824 -0.739553
91.000000 2.600565 -0.830347
91.333333 2.462174 -0.917033
91.666667 2.309335 -0.999105
92.000000 2.142818 -1.076083
92.333333 1.963471 -1.147511
92.666667 1.772219 -1.212960
93.000000 1.570059 -1.272034
93.333333 1.358053 -1.324369
93.666667 1.137325 -1.369637
94.000000 0.909052 -1.407548
94.333333 0.674461 -1.437850
94.666667 0.434819 -1.460332
95.000000 0.191431 -1.474826
95.333333 -0.054374 -1.481207
95.666667 -0.301241 -1.479394
96.000000 -0.547807 -1.469353
96.333333 -0.792699 -1.451093
96.666667 -1.034548 -1.424669
97.000000 -1.271993 -1.390185
97.333333 -1.503690 -1.347785
97.666667 -1.728321 -1.297662
98.000000 -1.944598 -1.240051
98.333333 -2.151273 -1.175231
98.666667 -2.347145 -1.103522
99.000000 -2.531066 -1.025284
99.333333 -2.701946 -0.940915
99.666667 -2.858765 -0.850850
100.000000 -3.000574 -0.755558
100.333333 -3.126500 -0.655539
100.666667 -3.235757 -0.551322
101.000000 -3.327644 -0.443464
101.333333 -3.401554 -0.332542
101.666667 -3.456978 -0.219157
102.000000 -3.493504 -0.103924
102.333333 -3.510825 0.012526
102.666667 -3.508737 0.129553
103.000000 -3.487145 0.246511
103.333333 -3.446060 0.362749
103.666667 -3.385602 0.477618
104.000000 -3.305999 0.590471
104.333333 -3.207587 0.700671
104.666667 -3.090808 0.807591
105.000000 -2.956210 0.910618
105.333333 -2.804440 1.009158
105.666667 -2.636247 1.102639
106.000000 -2.452474 1.190514
106.333333 -2.254055 1.272263
106.666667 -2.042011 1.347399
107.000000 -1.817444 1.415466
107.333333 -1.581533 1.476047
107.666667 -1.335526 1.528765
108.000000 -1.080731 1.573282
108.333333 -0.818518 1.609307
108.666667 -0.550300 1.636591
109.000000 -0.277535 1.654934
109.333333 -0.001712 1.664185
109.666667 0.275652 1.664242
110.000000 0.553025 1.655054
110.333333 0.828868 1.636620
110.666667 1.101638 1.608991
111.000000 1.369803 1.572270
111.333333 1.631848 1.526609
111.666667 1.886283 1.472214
112.000000 2.131652 1.409338
112.333333 2.366542 1.338283
112.666667 2.589589 1.259399
113.000000 2.799488 1.173079
113.333333 2.995002 1.079763
113.666667 3.174962 0.979929
114.000000 3.338284 0.874097
114.333333 3.483967 0.762821
114.666667 3.611103 0.646689
115.000000 3.718885 0.526319
115.333333 3.806605 0.402356
115.666667 3.873664 0.275469
116.000000 3.919576 0.146347
116.333333 3.943967 0.015694
116.666667 3.946582 -0.115771
117.000000 3.927287 -0.247324
117.333333 3.886067 -0.378233
117.666667 3.823028 -0.507769
118.000000 3.738400 -0.635203
118.333333 3.632532 -0.759817
118.666667 3.505896 -0.880901
119.000000 3.359079 -0.997764
119.333333 3.192785 -1.109733
119.666667 3.007830 -1.216160
120.000000 2.805137 -1.316421
120.333333 2.585733 -1.409925
120.666667 2.350746 -1.496116
121.000000 2.101393 -1.574474
121.333333 1.838981 -1.644521
121.666667 1.564894 -1.705820
122.000000 1.280590 -1.757983
122.333333 0.987593 -1.800670
122.666667 0.687481 -1.833590
123.000000 0.381883 -1.856506
123.333333 0.072466 -1.869235
123.666667 -0.239074 -1.871651
124.000000 -0.551015 -1.863681
124.333333 -0.861629 -1.845314
124.666667 -1.169181 -1.816593
125.000000 -1.471947 -1.777621
125.333333 -1.768217 -1.728556
125.666667 -2.056309 -1.669615
126.000000 -2.334579 -1.601071
126.333333 -2.601424 -1.523252
126.666667 -2.855299 -1.436538
127.000000 -3.094722 -1.341361
127.333333 -3.318282 -1.238204
127.666667 -3.524650 -1.127595
128.000000 -3.712582 -1.010106
128.333333 -3.880933 -0.886353
128.666667 -4.028659 -0.756989
129.000000 -4.154824 -0.622700
129.333333 -4.258607 -0.484206
129.666667 -4.339308 -0.342253
130.000000 -4.396350 -0.197609
130.333333 -4.429285 -0.051064
130.666667 -4.437796 0.096579
131.000000 -4.421699 0.244505
131.333333 -4.380948 0.391895
131.666667 -4.315633 0.537927
132.000000 -4.225978 0.681781
132.333333 -4.112348 0.822647
132.666667 -3.975240 0.959725
133.000000 -3.815286 1.092233
133.333333 -3.633247 1.219410
133.666667 -3.430012 1.340518
134.000000 -3.206592 1.454852
134.333333 -2.964117 1.561738
134.666667 -2.703827 1.660542
135.000000 -2.427070 1.750670
135.333333 -2.135292 1.831572
135.666667 -1.830030 1.902748
136.000000 -1.512905 1.963749
136.333333 -1.185614 2.014179
136.666667 -0.849917 2.053700
137.000000 -0.507634 2.082030
137.333333 -0.160629 2.098952
137.666667 0.189196 2.104306
138.000000 0.539914 2.097999
138.333333 0.889581 2.080002
138.666667 1.236248 2.050350
139.000000 1.577973 2.009141
139.333333 1.912829 1.956542
139.666667 2.238920 1.892781
140.000000 2.554383 1.818151
140.333333 2.857408 1.733004
140.666667 3.146243 1.637758
141.000000 3.419202 1.532883
141.333333 3.674683 1.418909
141.666667 3.911167 1.296420
142.000000 4.127237 1.166048
142.333333 4.321579 1.028473
142.666667 4.492991 0.884420
143.000000 4.640394 0.734654
143.333333 4.762837 0.579974
143.666667 4.859499 0.421213
144.000000 4.929701 0.259230
144.333333 4.972906 0.094906
144.666667 4.988724 -0.070857
145.000000 4.976914 -0.237148
145.333333 4.937390 -0.403045
145.666667 4.870216 -0.567625
146.000000 4.775611 -0.729965
146.333333 4.653951 -0.889152
146.666667 4.505759 -1.044284
147.000000 4.331711 -1.194476
147.333333 4.132632 -1.338866
147.666667 3.909488 -1.476621
148.000000 3.663384 -1.606937
148.333333 3.395561 -1.729050
148.666667 3.107386 -1.842235
149.000000 2.800347 -1.945815
149.333333 2.476045 -2.039160
149.666667 2.136185 -2.121694
150.000000 1.782569 -2.192901
150.333333 1.417086 -2.252320
150.666667 1.041699 -2.299556
151.000000 0.658440 -2.334279
151.333333 0.269393 -2.356227
151.666667 -0.123311 -2.365207
152.000000 -0.517512 -2.361096
152.333333 -0.911029 -2.343846
152.666667 -1.301670 -2.313478
153.000000 -1.687249 -2.270089
153.333333 -2.065597 -2.213848
153.666667 -2.434572 -2.144994
154.000000 -2.792071 -2.063842
154.333333 -3.136045 -1.970773
154.666667 -3.464507 -1.866238
155.000000 -3.775547 -1.750755
155.333333 -4.067339 -1.624903
155.666667 -4.338156 -1.489325
156.000000 -4.586377 -1.344720
156.333333 -4.810497 -1.191841
156.666667 -5.009137 -1.031491
157.000000 -5.181052 -0.864520
157.333333 -5.325139 -0.691818
157.666667 -5.440442 -0.514313
158.000000 -5.526161 -0.332965
158.333333 -5.581655 -0.148760
158.666667 -5.606448 0.037295
159.000000 -5.600232 0.224177
159.333333 -5.562870 0.410851
159.666667 -5.494394 0.596280
160.000000 -5.395014 0.779427
160.333333 -5.265110 0.959261
160.666667 -5.105233 1.134764
161.000000 -4.916106 1.304939
161.333333 -4.698616 1.468809
161.666667 -4.453814 1.625430
162.000000 -4.182909 1.773890
162.333333 -3.887261 1.913320
162.666667 -3.568374 2.042896
163.000000 -3.227892 2.161842
163.333333 -2.867585 2.269438
163.666667 -2.489345 2.365024
164.000000 -2.095174 2.448002
164.333333 -1.687174 2.517841
164.666667 -1.267534 2.574081
165.000000 -0.838520 2.616332
165.333333 -0.402465 2.644282
165.666667 0.038249 2.657698
166.000000 0.481198 2.656423
166.333333 0.923935 2.640383
166.666667 1.363999 2.609585
167.000000 1.798930 2.564118
167.333333 2.226283 2.504154
167.666667 2.643642 2.429945
168.000000 3.048633 2.341823
168.333333 3.438937 2.240202
168.666667 3.812304 2.125571
169.000000 4.166566 1.998494
169.333333 4.499648 1.859609
169.666667 4.809583 1.709620
170.000000 5.094519 1.549301
170.333333 5.352736 1.379484
170.666667 5.582650 1.201059
171.000000 5.782827 1.014971
171.333333 5.951989 0.822210
171.666667 6.089024 0.623810
172.000000 6.192992 0.420843
172.333333 6.263132 0.214410
172.666667 6.298867 0.005639
173.000000 6.299807 -0.204324
173.333333 6.265753 -0.414317
173.666667 6.196700 -0.623176
174.000000 6.092838 -0.829732
174.333333 5.954549 -1.032827
174.666667 5.782411 -1.231312
175.000000 5.577192 -1.424059
175.333333 5.339849 -1.609965
175.666667 5.071522 -1.787960
176.000000 4.773528 -1.957011
176.333333 4.447360 -2.116129
176.666667 4.094672 -2.264374
177.000000 3.717276 -2.400863
177.333333 3.317132 -2.524772
177.666667 2.896337 -2.635343
178.000000 2.457113 -2.731888
178.333333 2.001798 -2.813792
178.666667 1.532833 -2.880518
179.000000 1.052747 -2.931613
179.333333 0.564145 -2.966704
179.666667 0.069694 -2.985509
180.000000 -0.427891 -2.987832
180.333333 -0.925863 -2.973569
180.666667 -1.421458 -2.942707
181.000000 -1.911909 -2.895325
181.333333 -2.394463 -2.831595
181.666667 -2.866396 -2.751779
182.000000 -3.325026 -2.656233
182.333333 -3.767731 -2.545399
182.666667 -4.191964 -2.419808
183.000000 -4.595265 -2.280076
183.333333 -4.975278 -2.126900
183.666667 -5.329761 -1.961057
184.000000 -5.656604 -1.783399
184.333333 -5.953837 -1.594845
184.666667 -6.219645 -1.396384
185.000000 -6.452376 -1.189062
185.333333 -6.650553 -0.973983
185.666667 -6.812883 -0.752298
186.000000 -6.938266 -0.525202
186.333333 -7.025800 -0.293927
186.666667 -7.074788 -0.059733
187.000000 -7.084743 0.176093
187.333333 -7.055394 0.412251
187.666667 -6.986686 0.647431
188.000000 -6.878781 0.880320
188.333333 -6.732061 1.109613
188.666667 -6.547125 1.334015
189.000000 -6.324789 1.552253
189.333333 -6.066080 1.763079
189.666667 -5.772234 1.965282
190.000000 -5.444687 2.157689
190.333333 -5.085072 2.339179
190.666667 -4.695209 2.508681
191.000000 -4.277095 2.665188
191.333333 -3.832897 2.807758
191.666667 -3.364938 2.935521
192.000000 -2.875684 3.047686
192.333333 -2.367736 3.143542
192.666667 -1.843813 3.222467
193.000000 -1.306735 3.283927
193.333333 -0.759414 3.327485
193.666667 -0.204833 3.352799
194.000000 0.353967 3.359627
194.333333 0.913905 3.347828
194.666667 1.471876 3.317364
195.000000 2.024770 3.268302
195.333333 2.569487 3.200809
195.666667 3.102955 3.115160
196.000000 3.622149 3.011728
196.333333 4.124103 2.890990
196.666667 4.605935 2.753519
197.000000 5.064855 2.599988
197.333333 5.498186 2.431160
197.666667 5.903379 2.247887
198.000000 6.278027 2.051108
198.333333 6.619878 1.841840
198.666667 6.926852 1.621177
199.000000 7.197048 1.390282
199.333333 7.428762 1.150381
199.666667 7.620492 0.902755
200.000000 7.770951 0.648739
200.333333 7.879074 0.389707
200.666667 7.944026 0.127071
201.000000 7.965204 -0.137729
201.333333 7.942249 -0.403236
201.666667 7.875043 -0.667978
202.000000 7.763714 -0.930479
202.333333 7.608634 -1.189270
202.666667 7.410422 -1.442891
203.000000 7.169940 -1.689905
203.333333 6.888289 -1.928903
203.666667 6.566806 -2.158513
204.000000 6.207054 -2.377406
204.333333 5.810819 -2.584308
204.666667 5.380101 -2.778002
205.000000 4.917101 -2.957339
205.333333 4.424211 -3.121242
205.666667 3.904004 -3.268716
206.000000 3.359218 -3.398849
206.333333 2.792743 -3.510823
206.666667 2.207606 -3.603914
207.000000 1.606954 -3.677501
207.333333 0.994037 -3.731066
207.666667 0.372193 -3.764201
208.000000 -0.255174 -3.776607
208.333333 -0.884609 -3.768102
208.666667 -1.512626 -3.738615
209.000000 -2.135728 -3.688194
209.333333 -2.750427 -3.617003
209.666667 -3.353261 -3.525322
210.000000 -3.940815 -3.413547
210.333333 -4.509739 -3.282186
210.666667 -5.056770 -3.131861
211.000000 -5.578747 -2.963302
211.333333 -6.072631 -2.777344
211.666667 -6.535522 -2.574923
212.000000 -6.964675 -2.357072
212.333333 -7.357521 -2.124917
212.666667 -7.711674 -1.879666
213.000000 -8.024951 -1.622610
213.333333 -8.295386 -1.355112
213.666667 -8.521238 -1.078599
214.000000 -8.701005 -0.794558
214.333333 -8.833431 -0.504524
214.666667 -8.917518 -0.210076
215.000000 -8.952531 0.087174
215.333333 -8.938002 0.385592
215.666667 -8.873737 0.683525
216.000000 -8.759816 0.979317
216.333333 -8.596596 1.271310
216.666667 -8.384711 1.557864
217.000000 -8.125067 1.837354
217.333333 -7.818842 2.108190
217.666667 -7.467477 2.368818
218.000000 -7.072674 2.617733
218.333333 -6.636385 2.853489
218.666667 -6.160803 3.074702
219.000000 -5.648353 3.280062
219.333333 -5.101676 3.468341
219.666667 -4.523619 3.638397
220.000000 -3.917220 3.789184
220.333333 -3.285689 3.919758
220.666667 -2.632396 4.029281
221.000000 -1.960849 4.117027
221.333333 -1.274678 4.182389
221.666667 -0.577613 4.224878
222.000000 0.126533 4.244132
222.333333 0.833888 4.239914
222.666667 1.540541 4.212118
223.000000 2.242560 4.160767
223.333333 2.936022 4.086015
223.666667 3.617024 3.988147
224.000000 4.281715 3.867580
224.333333 4.926312 3.724856
224.666667 5.547121 3.560646
225.000000 6.140562 3.375742
225.333333 6.703186 3.171056
225.666667 7.231695 2.947617
226.000000 7.722964 2.706560
226.333333 8.174058 2.449128
226.666667 8.582246 2.176659
227.000000 8.945022 1.890585
227.333333 9.260120 1.592417
227.666667 9.525523 1.283746
228.000000 9.739480 0.966229
228.333333 9.900519 0.641580
228.666667 10.007448 0.311562
229.000000 10.059376 -0.022019
229.333333 10.055706 -0.357332
229.666667 9.996150 -0.692522
230.000000 9.880730 -1.025727
230.333333 9.709776 -1.355085
230.666667 9.483928 -1.678744
231.000000 9.204137 -1.994875
231.333333 8.871658 -2.301679
231.666667 8.488045 -2.597401
232.000000 8.055145 -2.880336
232.333333 7.575089 -3.148841
232.666667 7.050282 -3.401344
233.000000 6.483391 -3.636353
233.333333 5.877333 -3.852466
233.666667 5.235255 -4.048377
234.000000 4.560525 -4.222886
234.333333 3.856711 -4.374903
234.666667 3.127560 -4.503460
235.000000 2.376984 -4.607712
235.333333 1.609032 -4.686945
235.666667 0.827874 -4.740580
236.000000 0.037777 -4.768175
236.333333 -0.756919 -4.769435
236.666667 -1.551824 -4.744204
237.000000 -2.342525 -4.692477
237.333333 -3.124604 -4.614392
237.666667 -3.893670 -4.510239
238.000000 -4.645376 -4.380450
238.333333 -5.375451 -4.225604
238.666667 -6.079719 -4.046422
239.000000 -6.754122 -3.843765
239.333333 -7.394750 -3.618628
239.666667 -7.997855 -3.372136
240.000000 -8.559877 -3.105541
240.333333 -9.077467 -2.820212
240.666667 -9.547503 -2.517629
241.000000 -9.967108 -2.199379
241.333333 -10.333671 -1.867142
241.666667 -10.644861 -1.522687
242.000000 -10.898642 -1.167858
242.333333 -11.093285 -0.804570
242.666667 -11.227380 -0.434794
243.000000 -11.299846 -0.060548
243.333333 -11.309937 0.316114
243.666667 -11.257251 0.693112
244.000000 -11.141733 1.068353
244.333333 -10.963674 1.439745
244.666667 -10.723717 1.805200
245.000000 -10.422850 2.162658
245.333333 -10.062407 2.510086
245.666667 -9.644059 2.845499
246.000000 -9.169809 3.166968
246.333333 -8.641981 3.472628
246.666667 -8.063210 3.760694
247.000000 -7.436428 4.029468
247.333333 -6.764850 4.277349
247.666667 -6.051958 4.502844
248.000000 -5.301484 4.704576
248.333333 -4.517388 4.881292
248.666667 -3.703839 5.031872
249.000000 -2.865194 5.155333
249.333333 -2.005972 5.250839
249.666667 -1.130832 5.317705
250.000000 -0.244548 5.355400
250.333333 0.648019 5.363551
250.666667 1.541944 5.341951
251.000000 2.432269 5.290552
251.333333 3.314028 5.209477
251.666667 4.182274 5.099009
252.000000 5.032109 4.959600
252.333333 5.858709 4.791863
252.666667 6.657353 4.596573
253.000000 7.423448 4.374661
253.333333 8.152558 4.127213
253.666667 8.840427 3.855461
254.000000 9.483004 3.560780
254.333333 10.076467 3.244680
254.666667 10.617247 2.908798
255.000000 11.102047 2.554889
255.333333 11.527862 2.184821
255.666667 11.891999 1.800559
256.000000 12.192092 1.404159
256.333333 12.426118 0.997756
256.666667 12.592411 0.583552
257.000000 12.689670 0.163805
257.333333 12.716970 -0.259184
257.666667 12.673773 -0.683083
258.000000 12.559926 -1.105542
258.333333 12.375669 -1.524206
258.666667 12.121635 -1.936729
259.000000 11.798846 -2.340783
259.333333 11.408716 -2.734078
259.666667 10.953036 -3.114368
260.000000 10.433975 -3.479470
260.333333 9.854063 -3.827269
260.666667 9.216185 -4.155738
261.000000 8.523562 -4.462944
261.333333 7.779738 -4.747062
261.666667 6.988561 -5.006387
262.000000 6.154163 -5.239339
262.333333 5.280940 -5.444478
262.666667 4.373527 -5.620509
263.000000 3.436776 -5.766293
263.333333 2.475727 -5.880853
263.666667 1.495585 -5.963377
264.000000 0.501688 -6.013230
264.333333 -0.500517 -6.029953
264.666667 -1.505509 -6.013269
265.000000 -2.507720 -5.963085
265.333333 -3.501568 -5.879494
265.666667 -4.481483 -5.762776
266.000000 -5.441946 -5.613393
266.333333 -6.377511 -5.431995
266.666667 -7.282844 -5.219411
267.000000 -8.152746 -4.976649
267.333333 -8.982187 -4.704891
267.666667 -9.766336 -4.405485
268.000000 -10.500583 -4.079940
268.333333 -11.180573 -3.729921
268.666667 -11.802227 -3.357235
269.000000 -12.361766 -2.963828
269.333333 -12.855737 -2.551769
269.666667 -13.281032 -2.123244
270.000000 -13.634906 -1.680543
270.333333 -13.914997 -1.226046
270.666667 -14.119338 -0.762213
271.000000 -14.246373 -0.291568
271.333333 -14.294968 0.183311
271.666667 -14.264416 0.659810
272.000000 -14.154448 1.135290
272.333333 -13.965233 1.607105
272.666667 -13.697382 2.072613
273.000000 -13.351947 2.529192
273.333333 -12.930415 2.974257
273.666667 -12.434705 3.405271
274.000000 -11.867160 3.819761
274.333333 -11.230533 4.215333
274.666667 -10.527978 4.589684
275.000000 -9.763030 4.940617
275.333333 -8.939594 5.266051
275.666667 -8.061919 5.564038
276.000000 -7.134579 5.832768
276.333333 -6.162451 6.070588
276.666667 -5.150687 6.276003
277.000000 -4.104686 6.447692
277.333333 -3.030071 6.584515
277.666667 -1.932652 6.685517
278.000000 -0.818399 6.749939
278.333333 0.306591 6.777219
278.666667 1.436128 6.766999
279.000000 2.563961 6.719128
279.333333 3.683815 6.633663
279.666667 4.789426 6.510869
280.000000 5.874571 6.351222
280.333333 6.933108 6.155403
280.666667 7.959008 5.924299
281.000000 8.946391 5.658999
281.333333 9.889558 5.360786
281.666667 10.783022 5.031134
282.000000 11.621545 4.671700
282.333333 12.400161 4.284315
282.666667 13.114214 3.870976
283.000000 13.759376 3.433836
283.333333 14.331682 2.975190
283.666667 14.827547 2.497467
284.000000 15.243792 2.003216
284.333333 15.577661 1.495089
284.666667 15.826843 0.975834
285.000000 15.989482 0.448272
285.333333 16.064194 -0.084710
285.666667 16.050075 -0.620183
286.000000 15.946711 -1.155186
286.333333 15.754180 -1.686743
286.666667 15.473056 -2.211882
287.000000 15.104409 -2.727651
287.333333 14.649801 -3.231131
287.666667 14.111279 -3.719458
288.000000 13.491369 -4.189834
288.333333 12.793064 -4.639546
288.666667 12.019806 -5.065982
289.000000 11.175476 -5.466642
289.333333 10.264369 -5.839158
289.666667 9.291176 -6.181303
290.000000 8.260959 -6.491009
290.333333 7.179124 -6.766374
290.666667 6.051395 -7.005679
291.000000 4.883782 -7.207392
291.333333 3.682550 -7.370184
