0.000000 0.100000 0.050000 0.050000 0.050000 0.039933 -0.398002 0.074919 -1.097127 61.637861
0.000732 0.086994 0.060745 0.060745 0.060745 0.034754 -0.398487 0.077249 -1.097196 61.944075
0.001459 0.074055 0.071432 0.071432 0.071432 0.029595 -0.398904 0.079555 -1.097119 62.060155
0.002179 0.061245 0.082011 0.082011 0.082011 0.024483 -0.399250 0.081826 -1.096897 61.987877
0.002890 0.048610 0.092447 0.092447 0.092447 0.019436 -0.399528 0.084057 -1.096538 61.735286
0.003591 0.036182 0.102715 0.102715 0.102715 0.014470 -0.399738 0.086244 -1.096049 61.315120
0.004282 0.023983 0.112801 0.112801 0.112801 0.009592 -0.399885 0.088386 -1.095436 60.743207
0.004963 0.012021 0.122700 0.122700 0.122700 0.004808 -0.399971 0.090483 -1.094708 60.036911
0.005636 0.000293 0.132415 0.132415 0.132415 0.000117 -0.400000 0.092537 -1.093872 59.213776
0.006300 6.271975 0.141957 0.141957 0.141957 -0.004484 -0.399975 0.094552 -1.092934 58.290561
0.006958 6.260678 0.151339 0.151339 0.151339 -0.009002 -0.399899 0.096532 -1.091898 57.282674
0.007611 6.249569 0.160582 0.160582 0.160582 -0.013444 -0.399774 0.098481 -1.090768 56.203949
0.008261 6.238624 0.169702 0.169702 0.169702 -0.017819 -0.399603 0.100404 -1.089547 55.066637
0.008909 6.227822 0.178721 0.178721 0.178721 -0.022134 -0.399387 0.102306 -1.088237 53.881508
0.009558 6.217141 0.187657 0.187657 0.187657 -0.026398 -0.399128 0.104192 -1.086839 52.658014
0.010208 6.206561 0.196527 0.196527 0.196527 -0.030620 -0.398826 0.106065 -1.085352 51.404443
0.010862 6.196063 0.205349 0.205349 0.205349 -0.034805 -0.398483 0.107931 -1.083776 50.128079
0.011520 6.185629 0.214138 0.214138 0.214138 -0.038961 -0.398098 0.109793 -1.082110 48.835334
0.012184 6.175241 0.222911 0.222911 0.222911 -0.043094 -0.397672 0.111655 -1.080353 47.531865
0.012855 6.164885 0.231680 0.231680 0.231680 -0.047210 -0.397204 0.113519 -1.078502 46.222670
0.013536 6.154546 0.240459 0.240459 0.240459 -0.051314 -0.396695 0.115390 -1.076555 44.912176
0.014226 6.144211 0.249261 0.249261 0.249261 -0.055411 -0.396143 0.117271 -1.074510 43.604305
0.014928 6.133867 0.258098 0.258098 0.258098 -0.059506 -0.395549 0.119163 -1.072363 42.302535
0.015642 6.123503 0.266980 0.266980 0.266980 -0.063602 -0.394911 0.121072 -1.070112 41.009951
0.016370 6.113107 0.275919 0.275919 0.275919 -0.067704 -0.394229 0.122998 -1.067751 39.729288
0.017114 6.102669 0.284925 0.284925 0.284925 -0.071815 -0.393500 0.124945 -1.065278 38.462969
0.017874 6.092179 0.294009 0.294009 0.294009 -0.075939 -0.392726 0.126916 -1.062688 37.213138
0.018652 6.081628 0.303181 0.303181 0.303181 -0.080078 -0.391902 0.128912 -1.059976 35.981687
0.019449 6.071006 0.312451 0.312451 0.312451 -0.084236 -0.391030 0.130938 -1.057138 34.770285
0.020267 6.060305 0.321829 0.321829 0.321829 -0.088416 -0.390106 0.132996 -1.054167 33.580397
0.021107 6.049515 0.331324 0.331324 0.331324 -0.092620 -0.389129 0.135087 -1.051058 32.413308
0.021971 6.038629 0.340947 0.340947 0.340947 -0.096850 -0.388098 0.137215 -1.047805 31.270138
0.022860 6.027638 0.350707 0.350707 0.350707 -0.101110 -0.387010 0.139384 -1.044401 30.151860
0.023776 6.016535 0.360615 0.360615 0.360615 -0.105401 -0.385864 0.141594 -1.040840 29.059318
0.024720 6.005312 0.370681 0.370681 0.370681 -0.109725 -0.384656 0.143850 -1.037113 27.993235
0.025695 5.993961 0.380914 0.380914 0.380914 -0.114084 -0.383386 0.146155 -1.033214 26.954232
0.026702 5.982474 0.391326 0.391326 0.391326 -0.118480 -0.382050 0.148511 -1.029133 25.942836
0.027743 5.970846 0.401928 0.401928 0.401928 -0.122914 -0.380647 0.150921 -1.024863 24.959491
0.028821 5.959067 0.412731 0.412731 0.412731 -0.127389 -0.379173 0.153389 -1.020393 24.004570
0.029937 5.947131 0.423746 0.423746 0.423746 -0.131906 -0.377625 0.155919 -1.015714 23.078384
0.031093 5.935032 0.434985 0.434985 0.434985 -0.136465 -0.376002 0.158513 -1.010815 22.181189
0.032293 5.922762 0.446461 0.446461 0.446461 -0.141068 -0.374299 0.161175 -1.005686 21.313198
0.033539 5.910315 0.458186 0.458186 0.458186 -0.145716 -0.372514 0.163909 -1.000314 20.474585
0.034833 5.897685 0.470173 0.470173 0.470173 -0.150409 -0.370644 0.166719 -0.994687 19.665497
0.036179 5.884866 0.482437 0.482437 0.482437 -0.155148 -0.368686 0.169610 -0.988793 18.886056
0.037579 5.871852 0.494991 0.494991 0.494991 -0.159933 -0.366635 0.172584 -0.982617 18.136369
0.039036 5.858638 0.507850 0.507850 0.507850 -0.164763 -0.364490 0.175647 -0.976145 17.416534
0.040555 5.845221 0.521029 0.521029 0.521029 -0.169639 -0.362247 0.178802 -0.969362 16.726646
0.042137 5.831595 0.534544 0.534544 0.534544 -0.174559 -0.359902 0.182055 -0.962252 16.066801
0.043788 5.817759 0.548410 0.548410 0.548410 -0.179521 -0.357452 0.185411 -0.954800 15.437103
0.045510 5.803711 0.562645 0.562645 0.562645 -0.184525 -0.354895 0.188873 -0.946988 14.837667
0.047309 5.789451 0.577264 0.577264 0.577264 -0.189567 -0.352228 0.192447 -0.938799 14.268625
0.049187 5.774980 0.592285 0.592285 0.592285 -0.194644 -0.349448 0.196137 -0.930215 13.730124
0.051149 5.760302 0.607724 0.607724 0.607724 -0.199752 -0.346553 0.199948 -0.921218 13.222335
0.053200 5.745422 0.623599 0.623599 0.623599 -0.204887 -0.343543 0.203886 -0.911790 12.745444
0.055343 5.730349 0.639924 0.639924 0.639924 -0.210041 -0.340415 0.207953 -0.901914 12.299659
0.057583 5.715094 0.656716 0.656716 0.656716 -0.215210 -0.337172 0.212154 -0.891573 11.885202
0.059924 5.699673 0.673990 0.673990 0.673990 -0.220383 -0.333813 0.216493 -0.880749 11.502300
0.062370 5.684106 0.691759 0.691759 0.691759 -0.225553 -0.330342 0.220972 -0.869430 11.151182
0.064926 5.668415 0.710035 0.710035 0.710035 -0.230708 -0.326762 0.225594 -0.857600 10.832066
0.067593 5.652629 0.728828 0.728828 0.728828 -0.235838 -0.323080 0.230359 -0.845249 10.545141
0.070376 5.636781 0.748147 0.748147 0.748147 -0.240928 -0.319302 0.235269 -0.832367 10.290557
0.073278 5.620910 0.768000 0.768000 0.768000 -0.245965 -0.315438 0.240323 -0.818949 10.068402
0.076300 5.605059 0.788390 0.788390 0.788390 -0.250934 -0.311500 0.245519 -0.804991 9.878693
0.079445 5.589274 0.809323 0.809323 0.809323 -0.255819 -0.307500 0.250855 -0.790492 9.721352
0.082713 5.573609 0.830802 0.830802 0.830802 -0.260605 -0.303455 0.256326 -0.775454 9.596201
0.086107 5.558118 0.852833 0.852833 0.852833 -0.265274 -0.299382 0.261929 -0.759879 9.502953
0.089627 5.542859 0.875422 0.875422 0.875422 -0.269811 -0.295300 0.267658 -0.743771 9.441215
0.093275 5.527893 0.898581 0.898581 0.898581 -0.274201 -0.291228 0.273510 -0.727133 9.410497
0.097053 5.513281 0.922325 0.922325 0.922325 -0.278427 -0.287191 0.279479 -0.709969 9.410226
0.100962 5.499090 0.946676 0.946676 0.946676 -0.282474 -0.283211 0.285560 -0.692280 9.439761
0.105532 5.483682 0.974892 0.974892 0.974892 -0.286804 -0.278825 0.292545 -0.671706 9.507927
0.110068 5.469625 1.002678 1.002678 1.002678 -0.290695 -0.274766 0.299345 -0.651399 9.606736
0.114572 5.456869 1.030102 1.030102 1.030102 -0.294176 -0.271036 0.305970 -0.631348 9.731351
0.119050 5.445367 1.057231 1.057231 1.057231 -0.297274 -0.267634 0.312425 -0.611535 9.877716
0.123506 5.435085 1.084129 1.084129 1.084129 -0.300010 -0.264564 0.318717 -0.591941 10.042385
0.127943 5.425993 1.110857 1.110857 1.110857 -0.302403 -0.261825 0.324852 -0.572551 10.222361
0.132366 5.418072 1.137466 1.137466 1.137466 -0.304468 -0.259421 0.330833 -0.553348 10.414976
0.136778 5.411308 1.164002 1.164002 1.164002 -0.306215 -0.257356 0.336661 -0.534324 10.617799
0.141180 5.405696 1.190503 1.190503 1.190503 -0.307655 -0.255634 0.342334 -0.515469 10.828560
0.145574 5.401232 1.217000 1.217000 1.217000 -0.308793 -0.254258 0.347852 -0.496781 11.045095
0.149960 5.397917 1.243516 1.243516 1.243516 -0.309634 -0.253233 0.353210 -0.478261 11.265313
0.154337 5.395751 1.270067 1.270067 1.270067 -0.310182 -0.252561 0.358403 -0.459913 11.487173
0.158704 5.394735 1.296661 1.296661 1.296661 -0.310438 -0.252246 0.363424 -0.441746 11.708678
0.163058 5.394868 1.323303 1.323303 1.323303 -0.310405 -0.252287 0.368266 -0.423770 11.927887
0.167398 5.396146 1.349989 1.349989 1.349989 -0.310082 -0.252684 0.372923 -0.405996 12.142933
0.171721 5.398562 1.376717 1.376717 1.376717 -0.309470 -0.253433 0.377387 -0.388437 12.352051
0.176024 5.402106 1.403480 1.403480 1.403480 -0.308570 -0.254528 0.381654 -0.371103 12.553612
0.180307 5.406764 1.430277 1.430277 1.430277 -0.307382 -0.255962 0.385719 -0.354002 12.746142
0.184568 5.412521 1.457106 1.457106 1.457106 -0.305903 -0.257727 0.389578 -0.337139 12.928339
0.188809 5.419361 1.483973 1.483973 1.483973 -0.304133 -0.259814 0.393230 -0.320514 13.099079
0.193030 5.427269 1.510886 1.510886 1.510886 -0.302069 -0.262211 0.396675 -0.304123 13.257407
0.197234 5.436233 1.537859 1.537859 1.537859 -0.299706 -0.264908 0.399914 -0.287960 13.402525
0.201425 5.446242 1.564913 1.564913 1.564913 -0.297040 -0.267894 0.402948 -0.272013 13.533767
0.205608 5.457292 1.592069 1.592069 1.592069 -0.294061 -0.271160 0.405780 -0.256270 13.650581
0.209786 5.469381 1.619356 1.619356 1.619356 -0.290762 -0.274695 0.408413 -0.240716 13.752503
0.213967 5.482512 1.646805 1.646805 1.646805 -0.287130 -0.278489 0.410849 -0.225335 13.839139
0.218157 5.496696 1.674448 1.674448 1.674448 -0.283151 -0.282534 0.413092 -0.210107 13.910141
0.222363 5.511949 1.702326 1.702326 1.702326 -0.278809 -0.286820 0.415145 -0.195015 13.965190
0.226594 5.528294 1.730478 1.730478 1.730478 -0.274084 -0.291338 0.417011 -0.180036 14.003978
0.230857 5.545762 1.758950 1.758950 1.758950 -0.268953 -0.296081 0.418693 -0.165149 14.026190
0.235164 5.564392 1.787794 1.787794 1.787794 -0.263391 -0.301040 0.420193 -0.150331 14.031482
0.239524 5.584236 1.817065 1.817065 1.817065 -0.257366 -0.306207 0.421515 -0.135557 14.019465
0.243951 5.605356 1.846828 1.846828 1.846828 -0.250841 -0.311574 0.422660 -0.120797 13.989675
0.248459 5.627831 1.877155 1.877155 1.877155 -0.243776 -0.317133 0.423631 -0.106021 13.941549
0.253063 5.651756 1.908129 1.908129 1.908129 -0.236120 -0.322874 0.424429 -0.091194 13.874390
0.257784 5.677247 1.939847 1.939847 1.939847 -0.227813 -0.328787 0.425056 -0.076276 13.787327
0.262642 5.704445 1.972415 1.972415 1.972415 -0.218788 -0.334861 0.425512 -0.061224 13.679283
0.267661 5.733504 2.005944 2.005944 2.005944 -0.208966 -0.341076 0.425799 -0.045996 13.548974
0.272862 5.764574 2.040516 2.040516 2.040516 -0.198270 -0.347403 0.425917 -0.030558 13.395033
0.278253 5.797721 2.076113 2.076113 2.076113 -0.186648 -0.353783 0.425867 -0.014924 13.216487
0.283805 5.832766 2.112467 2.112467 2.112467 -0.174137 -0.360106 0.425657 0.000792 13.013892
0.289438 5.869159 2.148970 2.148970 2.148970 -0.160920 -0.366203 0.425304 0.016344 12.790592
0.295052 5.906160 2.184910 2.184910 2.184910 -0.147262 -0.371906 0.424837 0.031458 12.551930
0.300584 5.943239 2.219843 2.219843 2.219843 -0.133375 -0.377109 0.424288 0.045990 12.302637
0.306018 5.980150 2.253630 2.253630 2.253630 -0.119367 -0.381774 0.423684 0.059922 12.045767
0.311358 6.016807 2.286280 2.286280 2.286280 -0.105296 -0.385892 0.423048 0.073296 11.783244
0.316615 6.053178 2.317843 2.317843 2.317843 -0.091194 -0.389466 0.422395 0.086167 11.516475
0.321799 6.089245 2.348370 2.348370 2.348370 -0.077091 -0.392501 0.421742 0.098586 11.246653
0.326921 6.124987 2.377902 2.377902 2.377902 -0.063016 -0.395005 0.421098 0.110597 10.974871
0.331987 6.160384 2.406475 2.406475 2.406475 -0.048997 -0.396988 0.420475 0.122239 10.702142
0.337004 6.195416 2.434120 2.434120 2.434120 -0.035063 -0.398460 0.419878 0.133545 10.429399
0.341980 6.230068 2.460866 2.460866 2.460866 -0.021237 -0.399436 0.419314 0.144545 10.157483
0.346920 6.264329 2.486741 2.486741 2.486741 -0.007542 -0.399929 0.418787 0.155268 9.887143
0.351831 0.015007 2.511775 2.511775 2.511775 0.006003 -0.399955 0.418301 0.165739 9.619038
0.356719 0.048472 2.535996 2.535996 2.535996 0.019381 -0.399530 0.417858 0.175984 9.353744
0.361591 0.081539 2.559434 2.559434 2.559434 0.032579 -0.398671 0.417459 0.186023 9.091763
0.366453 0.114212 2.582115 2.582115 2.582115 0.045586 -0.397394 0.417106 0.195879 8.833535
0.371312 0.146497 2.604066 2.604066 2.604066 0.058390 -0.395715 0.416799 0.205569 8.579446
0.376175 0.178402 2.625312 2.625312 2.625312 0.070983 -0.393651 0.416537 0.215112 8.329835
0.381047 0.209933 2.645877 2.645877 2.645877 0.083358 -0.391218 0.416321 0.224522 8.085002
0.385936 0.241098 2.665782 2.665782 2.665782 0.095508 -0.388431 0.416149 0.233815 7.845214
0.390848 0.271905 2.685047 2.685047 2.685047 0.107427 -0.385304 0.416022 0.243002 7.610705
0.395789 0.302359 2.703690 2.703690 2.703690 0.119109 -0.381855 0.415938 0.252096 7.381682
0.400765 0.332469 2.721729 2.721729 2.721729 0.130551 -0.378096 0.415897 0.261105 7.158326
0.405785 0.362239 2.739177 2.739177 2.739177 0.141748 -0.374042 0.415897 0.270040 6.940794
0.410853 0.391676 2.756051 2.756051 2.756051 0.152695 -0.369708 0.415938 0.278908 6.729220
0.415978 0.420782 2.772361 2.772361 2.772361 0.163390 -0.365108 0.416019 0.287716 6.523717
